FIPS,beta,gamma,SUSCEPTIBLE,INFECTED,RECOVERED,US
48243,3.274386562982582e-05,2.8906120587026866e-05,0.9978717650429672,7.863038610022365e-05,0.00030216801436287424,1
48245,3.3220610407420976e-05,4.3726273527716496e-05,0.9985689583209111,0.00037366088287321366,0.0010573807962156899,1
48247,5.805453551757422e-05,2.303256984224108e-05,0.999423076923077,0.0003846153846153846,0.0001923076923076923,1
48249,5.2933578945139634e-06,1.6436405598885434e-05,0.9998517859789536,7.410701052319549e-05,7.410701052319549e-05,1
48251,1.7469462972457566e-05,1.2688017829727676e-05,0.9994312267869433,0.0002445724816144059,0.00032420073144235196,1
48253,0.00028097680340871103,4.213284101746981e-05,0.9954190111039187,0.003933675247721954,0.0006473136483593089,1
48255,2.0055430420187356e-05,2.30140412909957e-05,0.9998077046343183,0.0,0.00019229536568168707,1
48257,2.3607721508627837e-05,2.542370008621459e-05,0.9991480235615553,0.0003305081011207897,0.0005214683373239126,1
48259,4.517840953927058e-06,8.10894530192036e-06,0.9995994181020851,6.324977335497881e-05,0.000337332124559887,1
48261,3.064751546475512e-05,2.768323620483172e-05,0.9978443571696548,6.809811109676568e-05,0.0002853994629056346,1
48263,3.212599400222604e-05,2.8665249420836914e-05,0.9978628155333141,7.519127589501288e-05,0.0002966925689890817,1
48265,5.431830526887561e-06,4.387247733255338e-06,0.9998288973384031,5.703422053231939e-05,0.00011406844106463878,1
48267,2.0055430420187356e-05,2.51633532354599e-05,0.9997694258704174,0.0,0.00023057412958266084,1
48269,3.075784968396937e-05,2.7794407512304007e-05,0.9978460352027148,6.87429442602427e-05,0.00028642610891322067,1
48271,3.7399969680667074e-05,3.311210171972836e-05,0.9979511919411377,0.00010915248917146917,0.000350762592055283,1
48273,4.656360588563978e-06,1.5043626516899007e-05,0.9996740547588006,6.51890482398957e-05,0.0002607561929595828,1
48275,2.0055430420187356e-05,2.696062270626186e-05,0.9997270742358079,0.0,0.0002729257641921397,1
48277,9.88501860962199e-05,2.1272357473929885e-05,0.9984556449186707,0.0013839026053470787,0.00016045247598227,1
48279,1.6620314456349513e-05,2.106854341023069e-05,0.9996121926626852,0.00023268440238889319,0.0001551229349259288,1
48281,2.0000533347555934e-05,1.7325776058663724e-05,0.9996266567108456,0.0002800074668657831,9.333582228859437e-05,1
